geo_id,year,water_basic,water_improved,sanitation_basic,sanitation_sex_separated,handwashing_basic,electricity,internet,internet_type,computers,library
MEX_094493,2018,1.0,,1,1,,1,1,,1,
MEX_102525,2018,1.0,,1,1,,1,1,,1,
MEX_102758,2018,1.0,,1,1,,1,1,,1,
MEX_013201,2018,1.0,,1,1,,1,0,,1,
MEX_097924,2018,1.0,,0,0,,1,0,,1,
MEX_014939,2018,,,1,1,,1,0,,1,
MEX_052979,2018,1.0,,0,1,,1,1,,1,
MEX_072295,2018,1.0,,0,1,,1,1,,0,
MEX_086429,2018,1.0,,1,1,,1,0,,0,
MEX_148381,2018,1.0,,0,0,,1,0,,0,
MEX_012884,2018,1.0,,1,1,,1,0,,0,
MEX_090960,2018,,,1,1,,1,0,,0,
MEX_151406,2018,1.0,,1,1,,1,1,,1,
MEX_107250,2018,1.0,,1,1,,1,1,,1,
MEX_081223,2018,1.0,,0,0,,1,0,,0,
MEX_028834,2018,1.0,,1,1,,1,1,,1,
MEX_119171,2018,1.0,,1,1,,1,1,,1,
MEX_116961,2018,1.0,,1,1,,1,1,,1,
MEX_052912,2018,1.0,,1,1,,1,1,,0,
MEX_062097,2018,1.0,,1,1,,1,0,,0,
MEX_046901,2018,1.0,,1,1,,1,1,,1,
MEX_096034,2018,1.0,,0,0,,1,0,,1,
MEX_116479,2018,,,1,1,,1,1,,1,
MEX_102692,2018,1.0,,1,1,,1,1,,1,
MEX_102719,2018,1.0,,1,1,,1,1,,1,
MEX_091584,2018,,,0,1,,1,1,,1,
MEX_092052,2018,1.0,,1,1,,1,1,,1,
MEX_147482,2018,1.0,,1,1,,1,0,,0,
MEX_004033,2018,1.0,,1,1,,1,0,,0,
MEX_143004,2018,1.0,,1,1,,1,0,,1,
MEX_149053,2018,1.0,,1,1,,1,0,,0,
MEX_094778,2018,1.0,,1,1,,1,0,,0,
MEX_038978,2018,1.0,,1,1,,1,0,,1,
MEX_028833,2018,1.0,,0,0,,1,0,,1,
MEX_108411,2018,1.0,,1,1,,1,0,,1,
MEX_091494,2018,1.0,,1,1,,1,1,,1,
MEX_085139,2018,1.0,,1,1,,1,0,,1,
MEX_094394,2018,1.0,,1,1,,1,0,,0,
MEX_050173,2018,1.0,,1,1,,1,0,,1,
MEX_077783,2018,,,1,1,,1,0,,1,
MEX_070150,2018,1.0,,1,1,,1,0,,1,
MEX_062670,2018,1.0,,1,1,,1,0,,1,
MEX_097045,2018,1.0,,1,1,,1,1,,1,
MEX_054492,2018,1.0,,1,1,,1,1,,1,
MEX_142940,2018,1.0,,1,1,,1,0,,1,
MEX_142941,2018,1.0,,1,1,,1,0,,1,
MEX_142978,2018,,,1,1,,1,0,,1,
MEX_106761,2018,,,1,1,,1,0,,0,
MEX_040320,2018,1.0,,1,1,,1,0,,0,
MEX_040487,2018,1.0,,1,1,,1,1,,1,
MEX_148045,2018,,,1,1,,1,0,,0,
MEX_085615,2018,1.0,,1,1,,1,0,,1,
MEX_014121,2018,1.0,,1,1,,1,0,,1,
MEX_147183,2018,,,0,0,,1,1,,1,
MEX_085756,2018,1.0,,1,1,,1,0,,1,
MEX_142871,2018,1.0,,1,1,,1,0,,1,
MEX_142886,2018,1.0,,0,1,,1,0,,1,
MEX_001580,2018,1.0,,1,1,,1,0,,1,
MEX_054455,2018,1.0,,1,1,,1,0,,1,
MEX_087553,2018,1.0,,1,1,,1,1,,1,
MEX_088386,2018,,,1,1,,1,0,,1,
MEX_060989,2018,,,1,1,,1,0,,1,
MEX_119938,2018,,,1,1,,1,0,,0,
MEX_085957,2018,1.0,,1,1,,1,0,,1,
MEX_014280,2018,1.0,,1,1,,1,1,,1,
MEX_102591,2018,1.0,,1,1,,1,1,,1,
MEX_064037,2018,1.0,,1,1,,1,1,,1,
MEX_049770,2018,1.0,,1,1,,1,1,,0,
MEX_071362,2018,1.0,,1,1,,1,1,,1,
MEX_058235,2018,1.0,,1,1,,1,1,,0,
MEX_062517,2018,1.0,,1,1,,1,1,,1,
MEX_060533,2018,1.0,,0,1,,1,1,,1,
MEX_120645,2018,1.0,,1,1,,1,1,,1,
MEX_007507,2018,1.0,,1,1,,1,0,,1,
MEX_116651,2018,1.0,,1,1,,1,1,,1,
MEX_114896,2018,1.0,,1,1,,1,1,,1,
MEX_042174,2018,1.0,,0,1,,1,1,,1,
MEX_150858,2018,1.0,,1,1,,1,0,,1,
MEX_054590,2018,1.0,,0,0,,1,0,,0,
MEX_064999,2018,,,0,0,,1,0,,1,
MEX_149054,2018,1.0,,1,1,,1,0,,1,
MEX_023746,2018,,,0,1,,1,0,,1,
MEX_039460,2018,1.0,,1,1,,1,0,,0,
MEX_059575,2018,1.0,,1,1,,1,0,,1,
MEX_086810,2018,1.0,,1,1,,1,0,,1,
MEX_067382,2018,1.0,,1,1,,1,0,,1,
MEX_140959,2018,,,1,1,,1,0,,1,
MEX_017189,2018,,,0,1,,1,1,,1,
MEX_013187,2018,1.0,,0,1,,1,0,,0,
MEX_065817,2018,,,1,1,,1,0,,0,
MEX_038893,2018,1.0,,1,1,,1,0,,1,
MEX_049610,2018,1.0,,1,1,,1,1,,1,
MEX_090555,2018,1.0,,1,1,,1,1,,1,
MEX_064534,2018,1.0,,0,1,,1,0,,0,
MEX_127332,2018,1.0,,1,1,,1,0,,1,
MEX_002973,2018,1.0,,1,1,,1,0,,1,
MEX_046175,2018,,,1,1,,1,0,,1,
MEX_013807,2018,,,1,1,,1,0,,1,
MEX_119846,2018,,,1,1,,1,1,,0,
MEX_100664,2018,1.0,,1,1,,1,0,,0,
MEX_149050,2018,1.0,,0,1,,1,0,,1,
MEX_098279,2018,1.0,,0,1,,1,1,,1,
MEX_100018,2018,1.0,,1,1,,1,0,,1,
MEX_012611,2018,1.0,,1,1,,1,0,,1,
MEX_028824,2018,,,1,1,,1,0,,0,
MEX_091001,2018,1.0,,1,1,,1,1,,1,
MEX_014726,2018,,,1,1,,1,0,,1,
MEX_059388,2018,1.0,,1,1,,1,1,,1,
MEX_055089,2018,,,1,1,,1,0,,1,
MEX_038963,2018,1.0,,1,1,,1,1,,1,
MEX_142766,2018,,,0,0,,1,0,,0,
MEX_074977,2018,,,0,0,,1,0,,0,
MEX_074077,2018,1.0,,1,1,,1,1,,1,
MEX_000520,2018,1.0,,1,1,,1,1,,1,
MEX_085039,2018,1.0,,0,1,,1,0,,0,
MEX_076730,2018,,,0,1,,1,0,,1,
MEX_005836,2018,,,1,1,,1,0,,0,
MEX_006237,2018,1.0,,0,1,,1,0,,1,
MEX_147105,2018,1.0,,1,1,,1,0,,1,
MEX_072120,2018,1.0,,0,0,,1,1,,1,
MEX_115330,2018,1.0,,1,1,,1,1,,1,
MEX_075934,2018,1.0,,0,0,,1,1,,1,
MEX_015322,2018,,,1,1,,1,0,,0,
MEX_071931,2018,,,0,0,,1,1,,1,
MEX_038971,2018,,,0,1,,1,0,,1,
MEX_051673,2018,1.0,,1,1,,1,0,,1,
MEX_116531,2018,,,1,1,,1,0,,1,
MEX_001511,2018,1.0,,0,0,,1,0,,0,
MEX_000907,2018,1.0,,1,1,,1,0,,1,
MEX_058295,2018,1.0,,1,1,,1,0,,1,
MEX_057494,2018,1.0,,1,1,,1,1,,1,
MEX_108339,2018,1.0,,1,1,,1,0,,1,
MEX_073549,2018,1.0,,0,0,,1,1,,1,
MEX_095693,2018,1.0,,1,1,,1,1,,1,
MEX_121202,2018,,,1,1,,1,0,,1,
MEX_062850,2018,1.0,,1,1,,1,0,,1,
MEX_075992,2018,,,1,1,,1,0,,1,
MEX_100802,2018,,,1,1,,1,0,,1,
MEX_067194,2018,1.0,,0,1,,1,1,,0,
MEX_113579,2018,1.0,,1,1,,1,1,,1,
MEX_017786,2018,,,1,1,,1,0,,0,
MEX_071752,2018,1.0,,1,1,,1,0,,1,
MEX_118131,2018,,,1,1,,1,0,,1,
MEX_102065,2018,,,1,1,,1,0,,1,
MEX_149739,2018,1.0,,1,1,,1,0,,1,
MEX_023449,2018,1.0,,1,1,,1,1,,1,
MEX_027655,2018,1.0,,1,1,,1,1,,0,
MEX_006447,2018,1.0,,1,1,,1,0,,1,
MEX_092050,2018,,,1,1,,1,0,,0,
MEX_102099,2018,1.0,,1,1,,1,1,,1,
MEX_007970,2018,,,0,1,,1,0,,0,
MEX_006206,2018,1.0,,1,1,,1,1,,1,
MEX_070361,2018,1.0,,1,1,,1,0,,1,
MEX_040012,2018,1.0,,1,1,,1,0,,1,
MEX_077330,2018,1.0,,1,1,,1,1,,1,
MEX_097947,2018,1.0,,0,1,,1,1,,1,
MEX_079041,2018,1.0,,1,1,,1,0,,1,
MEX_150144,2018,1.0,,1,1,,1,0,,1,
MEX_055164,2018,1.0,,1,1,,1,0,,1,
MEX_105091,2018,1.0,,1,1,,1,0,,0,
MEX_092320,2018,1.0,,1,1,,1,0,,1,
MEX_096065,2018,,,1,1,,1,0,,1,
MEX_151405,2018,1.0,,0,1,,1,0,,1,
MEX_009170,2018,1.0,,1,1,,1,1,,0,
MEX_028788,2018,,,1,1,,1,0,,1,
MEX_016243,2018,1.0,,1,1,,1,0,,1,
MEX_072610,2018,1.0,,1,1,,1,1,,1,
MEX_143096,2018,1.0,,1,1,,1,1,,1,
MEX_142796,2018,1.0,,1,1,,1,0,,1,
MEX_007504,2018,1.0,,1,1,,1,0,,1,
MEX_057633,2018,1.0,,1,1,,1,0,,1,
MEX_089248,2018,1.0,,1,1,,1,0,,1,
MEX_083686,2018,1.0,,1,1,,1,1,,1,
MEX_098321,2018,,,1,1,,1,0,,1,
MEX_071880,2018,,,1,1,,1,0,,1,
MEX_147597,2018,1.0,,1,1,,1,1,,0,
MEX_085612,2018,,,1,1,,1,1,,1,
MEX_005998,2018,1.0,,1,1,,1,0,,0,
MEX_006593,2018,1.0,,1,1,,1,0,,1,
MEX_142811,2018,1.0,,1,1,,1,0,,1,
MEX_142857,2018,1.0,,1,1,,1,0,,1,
MEX_084410,2018,,,1,1,,1,0,,1,
MEX_060994,2018,,,0,0,,1,0,,0,
MEX_121225,2018,1.0,,0,0,,1,0,,0,
MEX_053035,2018,1.0,,0,0,,1,0,,1,
MEX_101344,2018,,,0,0,,0,0,,1,
MEX_079344,2018,1.0,,1,1,,1,0,,1,
MEX_041609,2018,1.0,,0,0,,1,0,,0,
MEX_143077,2018,,,1,1,,1,0,,1,
MEX_120543,2018,1.0,,0,1,,1,1,,0,
MEX_071926,2018,1.0,,1,1,,1,1,,1,
MEX_005881,2018,1.0,,1,1,,1,1,,1,
MEX_083014,2018,1.0,,1,1,,1,0,,1,
MEX_090117,2018,1.0,,1,1,,1,1,,1,
MEX_095438,2018,1.0,,1,1,,1,1,,1,
MEX_004908,2018,1.0,,1,1,,1,0,,1,
MEX_057288,2018,1.0,,1,1,,1,1,,1,
MEX_053932,2018,1.0,,1,1,,1,0,,1,
MEX_028823,2018,1.0,,1,1,,1,0,,1,
MEX_011432,2018,,,1,1,,1,1,,1,
MEX_016880,2018,,,0,0,,1,0,,1,
MEX_103970,2018,1.0,,1,1,,1,0,,0,
MEX_060103,2018,1.0,,1,1,,1,0,,0,
MEX_112414,2018,1.0,,1,1,,1,0,,1,
MEX_042593,2018,1.0,,1,1,,1,1,,1,
MEX_053202,2018,1.0,,0,0,,1,0,,1,
MEX_095038,2018,1.0,,0,1,,1,0,,0,
MEX_062972,2018,1.0,,1,1,,1,0,,1,
MEX_013177,2018,1.0,,0,1,,1,0,,1,
MEX_062085,2018,1.0,,1,1,,1,1,,1,
MEX_113372,2018,1.0,,1,1,,1,0,,1,
MEX_094045,2018,1.0,,1,1,,1,1,,0,
MEX_072217,2018,1.0,,1,1,,1,1,,1,
MEX_089694,2018,,,1,1,,1,0,,1,
MEX_095037,2018,1.0,,1,1,,1,0,,1,
MEX_099156,2018,1.0,,1,1,,1,0,,0,
MEX_054975,2018,1.0,,1,1,,1,1,,1,
MEX_023142,2018,,,1,1,,1,1,,1,
MEX_074073,2018,1.0,,1,1,,1,1,,1,
MEX_078140,2018,1.0,,1,1,,1,1,,1,
MEX_040707,2018,1.0,,0,1,,1,0,,1,
MEX_078895,2018,1.0,,1,1,,1,1,,1,
MEX_058284,2018,1.0,,0,1,,1,0,,1,
MEX_063256,2018,1.0,,0,0,,1,0,,0,
MEX_065576,2018,1.0,,1,1,,1,0,,1,
MEX_147119,2018,1.0,,1,1,,1,1,,1,
MEX_115912,2018,1.0,,1,1,,1,0,,0,
MEX_101985,2018,1.0,,0,1,,1,1,,1,
MEX_116187,2018,1.0,,0,0,,1,0,,1,
MEX_042556,2018,1.0,,1,1,,1,0,,1,
MEX_056618,2018,1.0,,1,1,,1,1,,1,
MEX_102224,2018,1.0,,1,1,,1,1,,1,
MEX_148638,2018,1.0,,1,1,,1,0,,1,
MEX_028384,2018,,,0,1,,1,1,,0,
MEX_073886,2018,,,0,0,,1,0,,1,
MEX_142741,2018,1.0,,1,1,,1,0,,1,
MEX_017182,2018,1.0,,1,1,,1,0,,1,
MEX_125579,2018,1.0,,1,1,,1,1,,1,
MEX_125606,2018,1.0,,1,1,,1,1,,1,
MEX_004152,2018,1.0,,1,1,,1,1,,1,
MEX_055973,2018,1.0,,1,1,,1,0,,1,
MEX_049444,2018,,,1,1,,1,0,,1,
MEX_077004,2018,1.0,,1,1,,1,1,,1,
MEX_004151,2018,,,1,1,,1,0,,1,
MEX_083453,2018,1.0,,1,1,,1,0,,1,
MEX_078922,2018,1.0,,1,1,,1,1,,1,
MEX_126178,2018,,,1,1,,1,0,,1,
MEX_064036,2018,1.0,,0,1,,1,1,,1,
MEX_088399,2018,1.0,,1,1,,1,0,,1,
MEX_001270,2018,1.0,,1,1,,1,1,,1,
MEX_097267,2018,1.0,,1,1,,1,0,,1,
MEX_118392,2018,1.0,,1,1,,1,1,,1,
MEX_095875,2018,1.0,,1,0,,1,1,,1,
MEX_052629,2018,1.0,,1,1,,1,0,,1,
MEX_126129,2018,,,1,1,,1,0,,1,
MEX_065573,2018,1.0,,1,1,,1,1,,1,
MEX_014263,2018,,,0,1,,1,1,,1,
MEX_092614,2018,,,1,1,,1,0,,1,
MEX_017780,2018,1.0,,1,1,,1,1,,1,
MEX_114772,2018,1.0,,0,0,,1,0,,0,
MEX_143055,2018,1.0,,1,1,,1,0,,1,
MEX_081472,2018,1.0,,1,1,,1,0,,1,
MEX_041417,2018,1.0,,1,1,,1,0,,1,
MEX_096016,2018,1.0,,0,0,,1,1,,1,
MEX_067526,2018,,,1,1,,1,0,,1,
MEX_015538,2018,1.0,,1,1,,1,1,,0,
MEX_126541,2018,,,0,0,,1,0,,0,
MEX_007910,2018,1.0,,1,1,,1,0,,1,
MEX_101610,2018,1.0,,1,1,,1,0,,1,
MEX_006533,2018,1.0,,0,1,,1,1,,1,
MEX_097945,2018,1.0,,1,1,,1,1,,1,
MEX_148323,2018,,,1,1,,1,0,,0,
MEX_096014,2018,,,1,1,,1,0,,0,
MEX_015687,2018,1.0,,0,0,,1,0,,1,
MEX_029924,2018,,,0,0,,1,0,,1,
MEX_023132,2018,1.0,,1,1,,1,0,,0,
MEX_003014,2018,1.0,,1,1,,1,0,,1,
MEX_098011,2018,,,0,0,,1,1,,1,
MEX_075866,2018,,,0,0,,1,0,,0,
MEX_095872,2018,,,0,1,,1,0,,1,
MEX_150060,2018,1.0,,1,1,,1,0,,1,
MEX_076696,2018,1.0,,1,1,,1,0,,1,
MEX_005798,2018,,,1,1,,1,1,,1,
MEX_061476,2018,1.0,,0,1,,1,0,,0,
MEX_065827,2018,1.0,,0,1,,1,0,,0,
MEX_097086,2018,1.0,,1,1,,1,0,,1,
MEX_101942,2018,1.0,,1,1,,1,1,,1,
MEX_102108,2018,1.0,,1,1,,1,1,,1,
MEX_099769,2018,1.0,,0,1,,1,1,,1,
MEX_093292,2018,,,0,0,,1,0,,1,
MEX_038945,2018,1.0,,1,1,,1,0,,0,
MEX_062813,2018,1.0,,1,1,,1,0,,1,
MEX_092285,2018,1.0,,0,0,,1,1,,1,
MEX_070654,2018,1.0,,1,1,,1,0,,1,
MEX_075714,2018,1.0,,1,1,,1,1,,1,
MEX_064989,2018,,,1,1,,1,0,,1,
MEX_149669,2018,1.0,,0,1,,1,0,,0,
MEX_039755,2018,,,0,1,,1,1,,1,
MEX_142944,2018,1.0,,1,1,,1,1,,1,
MEX_053486,2018,1.0,,0,1,,1,0,,0,
MEX_149040,2018,1.0,,1,1,,1,1,,1,
MEX_040468,2018,1.0,,1,1,,1,1,,1,
MEX_022275,2018,,,1,1,,1,1,,0,
MEX_100963,2018,1.0,,1,1,,1,0,,1,
MEX_100964,2018,1.0,,1,1,,1,1,,1,
MEX_126189,2018,1.0,,1,1,,1,1,,0,
MEX_092531,2018,1.0,,1,1,,1,1,,1,
MEX_073567,2018,1.0,,1,1,,1,0,,1,
MEX_060651,2018,1.0,,1,1,,1,1,,1,
MEX_039372,2018,1.0,,0,1,,1,0,,1,
MEX_072581,2018,,,0,1,,1,0,,1,
MEX_126417,2018,1.0,,1,1,,1,0,,1,
MEX_126421,2018,1.0,,1,1,,1,0,,0,
MEX_126488,2018,1.0,,1,1,,1,1,,1,
MEX_126464,2018,1.0,,1,1,,1,1,,1,
MEX_126497,2018,1.0,,1,1,,1,1,,1,
MEX_015724,2018,1.0,,1,1,,1,1,,1,
MEX_078976,2018,1.0,,1,1,,1,1,,1,
MEX_041466,2018,1.0,,1,1,,1,0,,1,
MEX_072883,2018,1.0,,1,1,,1,1,,1,
MEX_039239,2018,1.0,,1,1,,1,1,,1,
MEX_058321,2018,1.0,,1,1,,1,0,,1,
MEX_082667,2018,,,1,1,,1,1,,1,
MEX_015444,2018,,,1,1,,1,0,,0,
MEX_093574,2018,1.0,,1,1,,1,1,,1,
MEX_008768,2018,1.0,,1,1,,1,0,,1,
MEX_029266,2018,,,1,1,,1,1,,1,
MEX_104736,2018,1.0,,0,0,,1,0,,1,
MEX_121019,2018,1.0,,1,1,,1,1,,1,
MEX_067372,2018,1.0,,1,1,,1,1,,1,
MEX_008216,2018,,,1,1,,1,1,,1,
MEX_087094,2018,1.0,,1,1,,1,0,,0,
MEX_006107,2018,1.0,,1,1,,1,1,,1,
MEX_019164,2018,1.0,,1,1,,1,1,,1,
MEX_038500,2018,1.0,,1,1,,1,0,,0,
MEX_047161,2018,1.0,,1,1,,1,1,,0,
MEX_143195,2018,1.0,,1,1,,1,0,,1,
MEX_029054,2018,,,1,1,,1,1,,1,
MEX_071309,2018,,,1,1,,1,0,,1,
MEX_043164,2018,1.0,,1,1,,1,1,,1,
MEX_070275,2018,1.0,,1,1,,1,0,,1,
MEX_077129,2018,1.0,,1,1,,1,1,,1,
MEX_011700,2018,1.0,,1,1,,1,0,,0,
MEX_063747,2018,1.0,,1,1,,1,0,,0,
MEX_101466,2018,,,1,1,,1,0,,1,
MEX_112480,2018,,,1,1,,1,0,,1,
MEX_143178,2018,1.0,,0,1,,1,0,,1,
MEX_143186,2018,1.0,,1,1,,1,0,,1,
MEX_143187,2018,1.0,,1,1,,1,1,,1,
MEX_072608,2018,1.0,,1,1,,1,0,,1,
MEX_147428,2018,1.0,,1,1,,1,0,,1,
MEX_073780,2018,1.0,,1,1,,1,0,,1,
MEX_062421,2018,1.0,,0,1,,1,0,,0,
MEX_009044,2018,1.0,,1,1,,1,0,,1,
MEX_074574,2018,1.0,,1,1,,1,1,,1,
MEX_117532,2018,1.0,,1,1,,1,1,,1,
MEX_049688,2018,1.0,,1,1,,0,0,,1,
MEX_085950,2018,1.0,,1,1,,1,0,,0,
MEX_147344,2018,1.0,,1,1,,1,0,,1,
MEX_101927,2018,1.0,,1,1,,1,1,,1,
MEX_101910,2018,1.0,,1,1,,1,1,,1,
MEX_101917,2018,1.0,,1,1,,1,1,,1,
MEX_097219,2018,1.0,,1,1,,1,0,,0,
MEX_012574,2018,1.0,,1,1,,1,0,,1,
MEX_064500,2018,,,1,1,,1,0,,1,
MEX_096010,2018,1.0,,1,1,,1,0,,1,
MEX_050589,2018,1.0,,1,1,,1,0,,1,
MEX_009622,2018,1.0,,1,1,,1,1,,1,
MEX_148894,2018,1.0,,1,1,,1,1,,1,
MEX_150747,2018,1.0,,1,1,,1,1,,1,
MEX_038536,2018,1.0,,1,1,,1,1,,1,
MEX_009139,2018,1.0,,1,1,,1,0,,1,
MEX_064406,2018,1.0,,0,1,,1,0,,0,
MEX_098163,2018,1.0,,1,1,,1,0,,0,
MEX_067790,2018,1.0,,1,1,,1,0,,0,
MEX_114169,2018,,,0,1,,1,0,,1,
MEX_001206,2018,1.0,,1,1,,1,0,,1,
MEX_071539,2018,1.0,,1,1,,1,0,,1,
MEX_045779,2018,,,1,1,,1,0,,0,
MEX_016669,2018,1.0,,1,1,,1,1,,1,
MEX_028875,2018,1.0,,1,1,,1,0,,1,
MEX_072623,2018,1.0,,1,1,,1,1,,1,
MEX_089830,2018,1.0,,1,1,,1,1,,1,
MEX_145301,2018,1.0,,1,1,,1,1,,1,
MEX_114332,2018,,,1,1,,1,0,,1,
MEX_027886,2018,1.0,,0,1,,1,1,,1,
MEX_088097,2018,1.0,,1,1,,1,1,,1,
MEX_073947,2018,,,1,1,,1,1,,1,
MEX_116041,2018,1.0,,1,1,,1,0,,0,
MEX_069699,2018,,,1,1,,1,0,,1,
MEX_097783,2018,1.0,,1,1,,1,0,,1,
MEX_077427,2018,1.0,,1,1,,1,0,,1,
MEX_127920,2018,,,0,0,,1,0,,0,
MEX_012571,2018,1.0,,0,1,,1,1,,1,
MEX_051544,2018,,,0,0,,1,0,,1,
MEX_027716,2018,1.0,,0,1,,1,0,,1,
MEX_076687,2018,1.0,,1,1,,1,0,,0,
MEX_014254,2018,1.0,,1,1,,1,1,,1,
MEX_060955,2018,,,1,1,,1,0,,1,
MEX_107501,2018,1.0,,1,1,,1,1,,1,
MEX_016747,2018,1.0,,1,1,,1,1,,1,
MEX_062400,2018,1.0,,0,1,,1,0,,1,
MEX_080275,2018,,,1,1,,1,0,,1,
MEX_149731,2018,,,1,1,,1,0,,1,
MEX_070210,2018,,,1,1,,1,1,,1,
MEX_145257,2018,1.0,,1,1,,1,0,,1,
MEX_083866,2018,,,1,1,,1,0,,1,
MEX_100005,2018,,,1,1,,1,0,,0,
MEX_101263,2018,1.0,,1,1,,1,1,,1,
MEX_015205,2018,,,1,1,,1,1,,1,
MEX_149166,2018,,,1,1,,1,0,,1,
MEX_037734,2018,1.0,,1,1,,1,1,,1,
MEX_076613,2018,1.0,,1,1,,1,0,,1,
MEX_079469,2018,,,0,0,,1,0,,1,
MEX_060332,2018,,,1,1,,1,0,,0,
MEX_069197,2018,1.0,,1,1,,1,0,,0,
MEX_029098,2018,1.0,,1,1,,1,1,,1,
MEX_104735,2018,,,0,1,,1,0,,1,
MEX_150056,2018,,,1,1,,1,0,,0,
MEX_081416,2018,1.0,,1,1,,1,0,,1,
MEX_052625,2018,1.0,,1,1,,1,0,,1,
MEX_078854,2018,1.0,,1,1,,1,0,,1,
MEX_052388,2018,1.0,,1,1,,1,1,,1,
MEX_087392,2018,1.0,,1,1,,1,1,,1,
MEX_050954,2018,1.0,,1,1,,1,1,,0,
MEX_143284,2018,1.0,,0,1,,1,0,,1,
MEX_143304,2018,1.0,,1,1,,1,0,,1,
MEX_027705,2018,1.0,,1,1,,1,0,,0,
MEX_139666,2018,1.0,,0,1,,1,0,,1,
MEX_143215,2018,,,1,1,,1,1,,1,
MEX_143247,2018,1.0,,1,1,,1,0,,1,
MEX_064405,2018,1.0,,1,1,,1,1,,0,
MEX_062832,2018,,,1,1,,1,1,,1,
MEX_098819,2018,1.0,,1,1,,1,1,,1,
MEX_146781,2018,,,0,0,,1,0,,1,
MEX_100414,2018,1.0,,0,1,,1,0,,0,
MEX_039359,2018,,,1,1,,1,1,,1,
MEX_101293,2018,1.0,,1,1,,1,1,,1,
MEX_143182,2018,1.0,,1,1,,1,1,,1,
MEX_115938,2018,1.0,,1,1,,1,0,,1,
MEX_003975,2018,,,0,0,,1,0,,0,
MEX_146090,2018,,,0,0,,1,0,,0,
MEX_051607,2018,,,1,1,,1,0,,1,
MEX_143723,2018,,,1,1,,1,0,,1,
MEX_012253,2018,1.0,,1,1,,1,1,,1,
MEX_068797,2018,1.0,,1,1,,1,0,,0,
MEX_106645,2018,,,0,0,,1,0,,0,
MEX_076876,2018,,,1,1,,1,0,,1,
MEX_012166,2018,,,1,1,,1,1,,1,
MEX_120962,2018,1.0,,1,1,,1,0,,1,
MEX_046525,2018,1.0,,1,1,,1,0,,1,
MEX_057322,2018,1.0,,1,1,,1,0,,1,
MEX_046495,2018,1.0,,1,1,,1,1,,1,
MEX_046502,2018,1.0,,1,1,,1,1,,1,
MEX_051966,2018,1.0,,1,1,,1,0,,1,
MEX_078136,2018,1.0,,0,1,,1,1,,1,
MEX_061374,2018,1.0,,1,1,,1,1,,1,
MEX_064116,2018,1.0,,1,1,,1,0,,1,
MEX_119595,2018,,,0,0,,1,0,,0,
MEX_042806,2018,,,0,0,,1,0,,0,
MEX_046531,2018,1.0,,1,1,,1,0,,1,
MEX_046439,2018,1.0,,0,1,,1,0,,1,
MEX_002821,2018,1.0,,1,1,,1,1,,0,
MEX_092754,2018,1.0,,1,1,,1,0,,1,
MEX_086942,2018,1.0,,1,1,,1,1,,1,
MEX_004752,2018,1.0,,0,0,,1,1,,1,
MEX_060230,2018,1.0,,0,0,,1,0,,1,
MEX_003398,2018,,,0,0,,1,0,,0,
MEX_000110,2018,1.0,,0,0,,1,1,,1,
MEX_085514,2018,,,1,1,,1,0,,1,
MEX_077971,2018,1.0,,0,1,,1,0,,1,
MEX_015435,2018,1.0,,0,0,,1,1,,1,
MEX_014251,2018,1.0,,1,1,,1,0,,1,
MEX_059015,2018,1.0,,1,1,,1,1,,1,
MEX_065823,2018,1.0,,1,1,,1,0,,0,
MEX_095787,2018,1.0,,1,1,,1,1,,0,
MEX_068572,2018,,,1,1,,1,0,,1,
MEX_085947,2018,1.0,,1,1,,1,0,,1,
MEX_038000,2018,1.0,,1,1,,1,1,,1,
MEX_064026,2018,1.0,,1,1,,1,1,,0,
MEX_080131,2018,1.0,,1,1,,1,0,,1,
MEX_071401,2018,1.0,,0,1,,1,0,,0,
MEX_127486,2018,1.0,,1,1,,1,1,,1,
MEX_099198,2018,1.0,,1,1,,1,1,,1,
MEX_094997,2018,,,1,1,,1,0,,0,
MEX_014243,2018,1.0,,1,1,,1,0,,1,
MEX_064321,2018,1.0,,1,1,,1,1,,1,
MEX_094038,2018,1.0,,1,1,,1,1,,1,
MEX_070984,2018,,,0,1,,1,0,,1,
MEX_074311,2018,,,1,1,,1,1,,0,
MEX_091379,2018,1.0,,1,1,,1,0,,0,
MEX_006213,2018,1.0,,1,1,,1,1,,1,
MEX_090596,2018,,,1,1,,1,0,,1,
MEX_015840,2018,,,1,1,,1,0,,0,
MEX_077799,2018,1.0,,1,1,,1,1,,1,
MEX_096943,2018,1.0,,1,1,,1,0,,1,
MEX_030111,2018,1.0,,0,0,,1,0,,1,
MEX_070359,2018,,,1,1,,1,0,,0,
MEX_059557,2018,,,1,1,,1,0,,1,
MEX_127395,2018,,,1,1,,1,0,,1,
MEX_054482,2018,,,1,1,,1,0,,1,
MEX_074370,2018,1.0,,1,1,,1,0,,1,
MEX_105668,2018,1.0,,1,1,,1,0,,1,
MEX_083664,2018,1.0,,1,1,,1,0,,1,
MEX_116083,2018,,,1,1,,1,1,,0,
MEX_095469,2018,,,0,0,,1,0,,0,
MEX_003308,2018,,,1,1,,1,0,,1,
MEX_098137,2018,1.0,,1,1,,1,1,,1,
MEX_086994,2018,,,1,1,,1,0,,1,
MEX_115924,2018,1.0,,0,0,,1,0,,0,
MEX_150626,2018,,,0,0,,1,0,,0,
