geo_id,year,water_basic,water_improved,sanitation_basic,sanitation_sex_separated,handwashing_basic,electricity,internet,internet_type,computers,library,classrooms_total
HND_012845,2011,1,0,,,,0,0,,0,,
HND_007657,2011,,0,,,,0,0,,0,,
HND_003893,2011,0,0,,,,0,0,,0,,
HND_003852,2011,1,0,,,,0,0,,0,,
HND_003848,2011,1,0,,,,0,0,,0,,
HND_001959,2011,0,0,,,,0,0,,0,,
HND_004535,2011,,0,,,,1,0,,0,,
HND_003872,2011,1,0,,,,0,0,,0,,
HND_007911,2011,1,0,,,,0,0,,0,,
HND_003844,2011,1,1,,,,0,0,,0,,
HND_014231,2011,1,1,,,,0,0,,0,,
HND_013263,2011,0,0,,,,0,0,,0,,
HND_009895,2011,1,1,,,,0,0,,0,,
HND_014917,2011,1,0,,,,0,0,,0,,
HND_005875,2011,1,1,,,,0,0,,0,,
HND_006708,2011,1,1,,,,0,0,,0,,
HND_002018,2011,,0,,,,0,0,,0,,
HND_002016,2011,,0,,,,0,0,,0,,
HND_004827,2011,0,0,,,,0,0,,0,,
HND_009402,2011,1,0,,,,0,0,,0,,
HND_004825,2011,,0,,,,0,0,,0,,
HND_003302,2011,1,1,,,,0,0,,0,,
HND_000470,2011,,0,,,,0,0,,0,,
HND_014375,2011,,0,,,,0,0,,0,,
HND_010274,2011,1,0,,,,0,0,,0,,
HND_002369,2011,1,1,,,,0,0,,0,,
HND_016784,2011,1,0,,,,0,0,,0,,
HND_015110,2011,0,0,,,,0,0,,0,,
HND_015120,2011,,0,,,,0,0,,0,,
HND_015083,2011,0,0,,,,0,0,,0,,
HND_016643,2011,1,1,,,,0,0,,0,,
HND_016786,2011,,0,,,,0,0,,0,,
HND_012989,2011,,0,,,,0,0,,0,,
HND_016787,2011,,0,,,,0,0,,0,,
HND_007637,2011,1,1,,,,0,0,,0,,
HND_007164,2011,1,0,,,,0,0,,0,,
HND_016789,2011,,0,,,,0,0,,0,,
HND_007330,2011,1,1,,,,0,0,,0,,
HND_000679,2011,1,0,,,,1,0,,1,,
HND_015272,2011,1,1,,,,0,0,,0,,
HND_009894,2011,1,1,,,,0,0,,0,,
HND_007641,2011,,0,,,,0,0,,0,,
HND_014545,2011,0,0,,,,0,0,,0,,
HND_015084,2011,1,1,,,,0,0,,0,,
HND_004833,2011,1,0,,,,0,0,,0,,
HND_014533,2011,1,0,,,,0,0,,0,,
HND_007259,2011,1,0,,,,0,0,,0,,
HND_002017,2011,0,0,,,,0,0,,0,,
HND_014534,2011,1,1,,,,0,0,,0,,
HND_000342,2011,1,0,,,,0,0,,0,,
HND_006719,2011,0,0,,,,0,0,,0,,
HND_001027,2011,1,1,,,,1,0,,0,,
HND_012182,2011,0,0,,,,0,0,,0,,
HND_004648,2011,,0,,,,0,0,,0,,
HND_004989,2011,,,,,,,0,,0,,
HND_003327,2011,,,,,,,0,,0,,
HND_015886,2011,1,0,,,,0,0,,0,,
HND_015887,2011,,0,,,,0,0,,0,,
HND_009719,2011,,,,,,,0,,0,,
HND_004915,2011,,,,,,,0,,0,,
HND_011644,2011,,,,,,,0,,0,,
HND_011939,2011,,,,,,,0,,0,,
HND_012175,2011,,,,,,,0,,0,,
HND_012078,2011,,,,,,,0,,0,,
HND_015953,2011,1,1,,,,1,0,,1,,
HND_010249,2011,1,0,,,,1,0,,1,,
HND_008637,2011,1,1,,,,1,0,,1,,
HND_004209,2011,1,1,,,,0,0,,0,,
HND_000325,2011,1,1,,,,1,0,,1,,
HND_008815,2011,1,1,,,,1,0,,1,,
HND_011481,2011,1,1,,,,1,0,,0,,
HND_011055,2011,1,1,,,,1,0,,1,,
HND_009172,2011,1,1,,,,1,0,,0,,
HND_001372,2011,1,1,,,,1,0,,0,,
HND_014908,2011,1,1,,,,0,0,,0,,
HND_015058,2011,1,1,,,,1,0,,1,,
HND_008217,2011,1,0,,,,1,0,,1,,
HND_004265,2011,1,1,,,,1,0,,1,,
HND_002123,2011,1,1,,,,1,0,,1,,
HND_000719,2011,1,1,,,,1,0,,0,,
HND_010923,2011,1,0,,,,1,0,,0,,
HND_011880,2011,1,0,,,,0,0,,0,,
HND_006940,2011,1,1,,,,1,0,,1,,
HND_013427,2011,0,0,,,,0,0,,0,,
HND_004752,2011,1,1,,,,1,0,,0,,
HND_009926,2011,1,1,,,,1,0,,1,,
HND_002126,2011,1,1,,,,1,0,,0,,
HND_000272,2011,,0,,,,1,0,,0,,
HND_011289,2011,1,1,,,,1,0,,0,,
HND_014025,2011,1,1,,,,1,0,,1,,
HND_010390,2011,1,1,,,,1,0,,0,,
HND_003145,2011,1,1,,,,1,0,,0,,
HND_006155,2011,1,1,,,,1,0,,1,,
HND_002794,2011,1,1,,,,1,0,,0,,
HND_013968,2011,1,1,,,,1,0,,1,,
HND_004150,2011,1,1,,,,1,0,,1,,
HND_014438,2011,1,1,,,,1,0,,1,,
HND_015252,2011,1,1,,,,1,1,,1,,
HND_009383,2011,1,1,,,,1,0,,1,,
HND_006826,2011,1,1,,,,1,0,,0,,
HND_003474,2011,1,1,,,,1,1,,1,,
HND_004712,2011,1,1,,,,1,1,,1,,
HND_010375,2011,1,1,,,,1,0,,0,,
HND_004195,2011,1,1,,,,1,0,,1,,
HND_011986,2011,1,1,,,,1,0,,1,,
HND_007220,2011,1,0,,,,1,0,,1,,
HND_013001,2011,1,1,,,,1,0,,1,,
HND_016383,2011,1,1,,,,1,0,,1,,
HND_012018,2011,1,1,,,,1,0,,1,,
HND_010419,2011,1,1,,,,1,0,,1,,
HND_009382,2011,1,0,,,,1,0,,0,,
HND_004760,2011,0,0,,,,0,0,,0,,
HND_000641,2011,1,1,,,,1,0,,1,,
HND_012162,2011,1,1,,,,1,0,,0,,
HND_008967,2011,1,0,,,,0,0,,0,,
HND_013377,2011,,,,,,,0,,0,,
HND_005772,2011,1,1,,,,1,0,,1,,
HND_003555,2011,1,1,,,,1,0,,0,,
HND_014754,2011,1,1,,,,1,0,,0,,
HND_005996,2011,1,1,,,,1,0,,1,,
HND_006133,2011,1,1,,,,1,0,,1,,
HND_011318,2011,1,0,,,,1,0,,0,,
HND_001315,2011,1,1,,,,1,0,,1,,
HND_006167,2011,1,1,,,,1,0,,0,,
HND_009365,2011,1,1,,,,1,0,,1,,
HND_016204,2011,1,1,,,,1,0,,1,,
HND_007311,2011,1,1,,,,1,0,,0,,
HND_015002,2011,1,1,,,,1,1,,1,,
HND_015054,2011,1,1,,,,1,0,,1,,
HND_002683,2011,1,1,,,,1,0,,1,,
HND_001585,2011,1,1,,,,1,0,,1,,
HND_002792,2011,1,0,,,,1,0,,1,,
HND_014925,2011,0,0,,,,1,0,,0,,
HND_005309,2011,1,1,,,,0,0,,0,,
HND_005303,2011,1,1,,,,1,0,,0,,
HND_016674,2011,1,1,,,,1,0,,0,,
HND_015630,2011,1,1,,,,1,0,,0,,
HND_002458,2011,1,1,,,,1,0,,1,,
HND_011683,2011,1,1,,,,1,0,,0,,
HND_016000,2011,1,1,,,,1,0,,0,,
HND_010358,2011,1,1,,,,0,0,,0,,
HND_011018,2011,1,1,,,,1,0,,0,,
HND_003915,2011,1,1,,,,1,0,,0,,
HND_004392,2011,1,1,,,,1,0,,1,,
HND_010988,2011,1,1,,,,1,0,,1,,
HND_007575,2011,1,1,,,,1,0,,0,,
HND_010600,2011,1,1,,,,1,0,,1,,
HND_016616,2011,1,1,,,,1,0,,1,,
HND_016618,2011,1,1,,,,1,0,,0,,
HND_000845,2011,1,1,,,,1,0,,0,,
HND_002789,2011,,0,,,,1,0,,0,,
HND_009885,2011,1,1,,,,1,0,,1,,
HND_000524,2011,1,1,,,,1,0,,1,,
HND_011673,2011,1,1,,,,1,0,,1,,
HND_013041,2011,1,1,,,,1,1,,1,,
HND_014158,2011,1,1,,,,1,0,,1,,
HND_007580,2011,1,1,,,,1,0,,1,,
HND_013171,2011,1,1,,,,1,0,,1,,
HND_014202,2011,1,1,,,,1,0,,0,,
HND_010639,2011,1,1,,,,1,0,,1,,
HND_002516,2011,0,0,,,,0,0,,0,,
HND_015378,2011,1,1,,,,1,0,,1,,
HND_010370,2011,1,1,,,,1,0,,0,,
HND_012724,2011,1,1,,,,1,0,,1,,
HND_016611,2011,,0,,,,1,0,,0,,
HND_008221,2011,1,1,,,,1,0,,0,,
HND_011755,2011,1,1,,,,1,0,,1,,
HND_005040,2011,1,1,,,,1,0,,0,,
HND_001400,2011,1,0,,,,1,0,,1,,
HND_002358,2011,1,1,,,,1,0,,1,,
HND_007587,2011,1,1,,,,1,0,,1,,
HND_007588,2011,1,1,,,,1,0,,0,,
HND_007913,2011,1,1,,,,1,0,,1,,
HND_015487,2011,1,0,,,,1,0,,1,,
HND_006011,2011,1,1,,,,1,0,,0,,
HND_004509,2011,1,0,,,,1,0,,1,,
HND_012242,2011,1,1,,,,1,0,,1,,
HND_013304,2011,1,1,,,,1,0,,1,,
HND_002524,2011,1,1,,,,1,0,,0,,
HND_012205,2011,,0,,,,1,0,,0,,
HND_002359,2011,1,1,,,,1,0,,1,,
HND_014999,2011,1,1,,,,1,0,,1,,
HND_014734,2011,1,1,,,,1,0,,1,,
HND_003289,2011,1,1,,,,1,0,,1,,
HND_014338,2011,1,1,,,,1,0,,1,,
HND_002179,2011,1,1,,,,1,0,,1,,
HND_010798,2011,1,1,,,,1,0,,0,,
HND_006219,2011,1,1,,,,1,0,,1,,
HND_008084,2011,1,1,,,,1,0,,1,,
HND_005168,2011,1,1,,,,1,0,,1,,
HND_005167,2011,1,1,,,,1,0,,0,,
HND_014783,2011,1,1,,,,1,0,,1,,
HND_010081,2011,1,1,,,,1,0,,1,,
HND_011000,2011,1,1,,,,1,0,,0,,
HND_011206,2011,1,1,,,,1,0,,0,,
HND_012364,2011,1,1,,,,1,0,,0,,
HND_003913,2011,1,1,,,,1,0,,1,,
HND_004204,2011,1,1,,,,1,0,,1,,
HND_003951,2011,1,1,,,,1,0,,1,,
HND_000853,2011,1,1,,,,1,0,,1,,
HND_007562,2011,1,1,,,,1,0,,1,,
HND_003034,2011,1,1,,,,1,0,,1,,
HND_007904,2011,1,1,,,,1,0,,1,,
HND_014847,2011,1,1,,,,1,0,,0,,
HND_014184,2011,1,1,,,,1,0,,0,,
HND_013221,2011,1,0,,,,1,0,,1,,
HND_009150,2011,1,1,,,,1,0,,0,,
HND_001142,2011,1,1,,,,1,0,,0,,
HND_001753,2011,1,1,,,,1,1,,1,,
HND_014988,2011,1,1,,,,1,0,,1,,
HND_003927,2011,1,1,,,,1,0,,1,,
HND_007090,2011,1,1,,,,1,0,,1,,
HND_015048,2011,1,1,,,,1,0,,1,,
HND_002612,2011,1,1,,,,1,0,,1,,
HND_011501,2011,1,1,,,,1,0,,1,,
HND_000360,2011,1,1,,,,1,0,,1,,
HND_014157,2011,1,1,,,,1,0,,1,,
HND_001725,2011,1,1,,,,1,1,,1,,
HND_002780,2011,1,1,,,,1,0,,1,,
HND_006364,2011,1,1,,,,1,0,,1,,
HND_014713,2011,1,1,,,,1,0,,0,,
HND_004117,2011,1,1,,,,1,0,,1,,
HND_014676,2011,1,1,,,,1,0,,1,,
HND_014862,2011,1,1,,,,1,1,,1,,
HND_000113,2011,1,1,,,,1,0,,1,,
HND_010586,2011,1,1,,,,1,0,,1,,
HND_004358,2011,1,1,,,,1,0,,1,,
HND_002368,2011,1,1,,,,1,0,,1,,
HND_014339,2011,1,1,,,,1,0,,0,,
HND_009548,2011,1,1,,,,1,0,,1,,
HND_015518,2011,1,1,,,,1,0,,1,,
HND_001312,2011,1,1,,,,1,0,,1,,
HND_007730,2011,1,1,,,,1,0,,0,,
HND_005822,2011,1,1,,,,1,0,,1,,
HND_013993,2011,1,0,,,,1,0,,0,,
HND_013341,2011,1,1,,,,1,0,,1,,
HND_003340,2011,,0,,,,1,0,,0,,
HND_015023,2011,1,1,,,,1,0,,1,,
HND_005973,2011,1,1,,,,1,0,,0,,
HND_007753,2011,1,1,,,,1,0,,1,,
HND_000173,2011,1,1,,,,1,0,,1,,
HND_016052,2011,1,1,,,,1,0,,1,,
HND_000052,2011,1,1,,,,1,0,,1,,
HND_007151,2011,1,1,,,,1,0,,1,,
HND_014954,2011,1,1,,,,1,0,,1,,
HND_003959,2011,1,1,,,,1,0,,1,,
HND_001715,2011,1,1,,,,1,0,,1,,
HND_015834,2011,1,1,,,,1,0,,0,,
HND_002248,2011,1,1,,,,1,0,,0,,
HND_003985,2011,1,1,,,,1,0,,1,,
HND_004015,2011,1,1,,,,1,0,,1,,
HND_008109,2011,1,1,,,,1,0,,1,,
HND_012463,2011,1,1,,,,1,0,,0,,
HND_003396,2011,,0,,,,1,0,,0,,
HND_005474,2011,1,1,,,,1,0,,1,,
HND_005523,2011,1,1,,,,1,0,,1,,
HND_012758,2011,1,1,,,,1,0,,1,,
HND_013812,2011,1,1,,,,1,0,,1,,
HND_015716,2011,1,1,,,,1,1,,1,,
HND_005132,2011,1,1,,,,1,0,,0,,
HND_004060,2011,1,1,,,,1,0,,1,,
HND_002293,2011,1,1,,,,1,0,,1,,
HND_010080,2011,1,1,,,,1,0,,1,,
HND_012890,2011,1,1,,,,1,0,,1,,
HND_000421,2011,1,1,,,,1,1,,1,,
HND_016769,2011,1,1,,,,1,0,,0,,
HND_016134,2011,1,1,,,,1,0,,1,,
HND_000257,2011,1,1,,,,1,0,,1,,
HND_007997,2011,1,1,,,,1,0,,1,,
HND_000525,2011,1,1,,,,1,0,,1,,
HND_011068,2011,1,1,,,,1,0,,1,,
HND_003733,2011,1,1,,,,1,0,,1,,
HND_000750,2011,1,1,,,,1,0,,1,,
HND_005524,2011,1,1,,,,1,0,,1,,
HND_015765,2011,1,1,,,,1,0,,0,,
HND_016796,2011,1,1,,,,1,0,,0,,
HND_000211,2011,1,1,,,,1,0,,1,,
HND_014660,2011,1,1,,,,1,0,,1,,
HND_016669,2011,1,1,,,,1,0,,1,,
HND_008003,2011,1,1,,,,1,0,,1,,
HND_010157,2011,1,1,,,,1,0,,1,,
HND_014764,2011,1,1,,,,1,0,,1,,
HND_013881,2011,1,1,,,,1,0,,1,,
HND_014714,2011,1,1,,,,1,0,,1,,
HND_007148,2011,1,1,,,,1,0,,1,,
HND_011537,2011,1,1,,,,1,1,,1,,
HND_016716,2011,1,1,,,,1,0,,1,,
HND_000263,2011,1,1,,,,1,0,,1,,
HND_016200,2011,1,0,,,,0,0,,0,,
HND_008004,2011,1,1,,,,1,0,,0,,
HND_014947,2011,1,1,,,,1,0,,1,,
HND_016754,2011,1,1,,,,1,0,,1,,
HND_005201,2011,1,1,,,,0,0,,0,,
HND_014771,2011,1,1,,,,1,0,,1,,
HND_003290,2011,1,1,,,,1,0,,1,,
HND_003042,2011,1,1,,,,1,0,,1,,
HND_002020,2011,1,1,,,,1,0,,1,,
HND_016656,2011,1,1,,,,1,0,,1,,
HND_001543,2011,1,1,,,,1,0,,1,,
HND_001544,2011,1,1,,,,1,0,,1,,
HND_000603,2011,1,1,,,,1,0,,1,,
HND_003043,2011,1,1,,,,1,0,,0,,
HND_001164,2011,1,1,,,,1,0,,1,,
HND_000553,2011,1,1,,,,1,0,,0,,
HND_004147,2011,1,1,,,,1,1,,1,,
HND_012572,2011,0,0,,,,1,0,,0,,
HND_002361,2011,1,1,,,,1,0,,1,,
HND_010812,2011,1,1,,,,1,0,,1,,
HND_003576,2011,1,1,,,,1,0,,1,,
HND_005974,2011,,0,,,,0,0,,0,,
HND_015062,2011,1,1,,,,1,0,,0,,
HND_015238,2011,1,1,,,,1,0,,0,,
HND_001326,2011,1,1,,,,1,0,,1,,
HND_014084,2011,1,1,,,,1,0,,1,,
HND_015387,2011,1,1,,,,1,0,,1,,
HND_012003,2011,0,0,,,,1,1,,1,,
HND_011197,2011,1,1,,,,1,0,,1,,
HND_005856,2011,1,1,,,,1,0,,1,,
HND_001521,2011,1,1,,,,1,0,,0,,
HND_011020,2011,1,1,,,,1,0,,0,,
HND_004131,2011,1,1,,,,0,0,,0,,
HND_006330,2011,1,1,,,,1,0,,0,,
HND_016724,2011,,0,,,,1,0,,0,,
HND_014715,2011,1,1,,,,1,0,,1,,
HND_010862,2011,1,1,,,,1,0,,1,,
HND_001913,2011,1,1,,,,1,0,,0,,
HND_008019,2011,1,1,,,,1,0,,1,,
HND_002212,2011,1,1,,,,1,0,,1,,
HND_003748,2011,1,1,,,,1,0,,1,,
HND_009132,2011,1,1,,,,1,0,,1,,
HND_016846,2011,1,1,,,,1,0,,0,,
HND_007163,2011,1,1,,,,1,0,,0,,
HND_000984,2011,1,1,,,,1,0,,0,,
HND_003501,2011,1,1,,,,1,0,,0,,
HND_002081,2011,1,1,,,,1,0,,0,,
HND_015802,2011,1,1,,,,1,0,,0,,
HND_007959,2011,1,1,,,,1,0,,0,,
HND_015469,2011,1,1,,,,1,0,,0,,
HND_015578,2011,1,1,,,,1,0,,0,,
HND_011909,2011,1,1,,,,1,0,,0,,
HND_009494,2011,1,1,,,,1,0,,0,,
HND_010843,2011,1,1,,,,1,0,,0,,
HND_002371,2011,1,1,,,,1,0,,0,,
HND_000935,2011,1,1,,,,1,0,,0,,
HND_007015,2011,1,1,,,,1,1,,1,,
HND_012159,2011,1,1,,,,1,0,,1,,
HND_014514,2011,1,1,,,,1,0,,0,,
HND_015746,2011,1,1,,,,1,0,,0,,
HND_007940,2011,1,1,,,,1,0,,0,,
HND_003757,2011,1,1,,,,1,0,,0,,
HND_002197,2011,1,1,,,,1,0,,0,,
HND_015671,2011,1,1,,,,1,0,,0,,
HND_006049,2011,1,1,,,,1,0,,0,,
HND_011284,2011,1,1,,,,1,0,,0,,
HND_003389,2011,1,1,,,,1,0,,0,,
HND_016888,2011,1,1,,,,1,0,,0,,
HND_004601,2011,1,1,,,,1,0,,0,,
HND_005755,2011,1,1,,,,1,0,,0,,
HND_015943,2011,1,1,,,,1,1,,1,,
HND_013965,2011,1,1,,,,1,0,,0,,
HND_001685,2011,1,1,,,,1,0,,0,,
HND_006327,2011,1,1,,,,1,0,,0,,
HND_001021,2011,1,1,,,,1,0,,1,,
HND_012489,2011,1,1,,,,1,0,,0,,
HND_012491,2011,1,1,,,,1,1,,1,,
HND_016431,2011,1,1,,,,1,0,,1,,
HND_015741,2011,1,1,,,,1,0,,0,,
HND_013020,2011,1,1,,,,1,0,,0,,
HND_010844,2011,1,1,,,,1,0,,0,,
HND_006843,2011,1,1,,,,1,1,,0,,
HND_015745,2011,1,1,,,,1,0,,0,,
HND_013999,2011,1,1,,,,1,0,,0,,
HND_015823,2011,1,1,,,,0,0,,0,,
HND_012160,2011,1,1,,,,1,0,,0,,
HND_006737,2011,1,1,,,,1,0,,0,,
HND_002247,2011,1,1,,,,1,0,,1,,
HND_013440,2011,1,1,,,,1,0,,0,,
HND_015744,2011,1,1,,,,1,0,,0,,
HND_006808,2011,1,1,,,,1,0,,1,,
HND_002356,2011,1,1,,,,1,0,,1,,
HND_008124,2011,1,1,,,,1,0,,0,,
HND_006800,2011,1,1,,,,1,0,,0,,
HND_006216,2011,1,1,,,,1,0,,0,,
HND_009539,2011,1,1,,,,1,0,,0,,
HND_008049,2011,1,1,,,,1,0,,0,,
HND_013989,2011,1,1,,,,1,0,,0,,
HND_012959,2011,1,1,,,,1,0,,1,,
HND_003224,2011,1,1,,,,1,0,,0,,
HND_012427,2011,1,1,,,,1,0,,0,,
HND_000904,2011,1,1,,,,1,0,,0,,
HND_007281,2011,1,1,,,,1,0,,0,,
HND_002285,2011,1,1,,,,1,0,,0,,
HND_004281,2011,1,1,,,,1,0,,0,,
HND_012377,2011,1,1,,,,1,0,,0,,
HND_006797,2011,1,1,,,,1,0,,0,,
HND_007845,2011,1,1,,,,1,0,,0,,
HND_016098,2011,1,1,,,,1,0,,0,,
HND_010122,2011,1,1,,,,1,0,,0,,
HND_011069,2011,1,1,,,,1,0,,0,,
HND_001749,2011,1,1,,,,1,0,,1,,
HND_011116,2011,1,0,,,,1,0,,0,,
HND_007703,2011,1,1,,,,1,0,,0,,
HND_008000,2011,1,1,,,,1,0,,0,,
HND_011614,2011,1,1,,,,1,0,,0,,
HND_006295,2011,1,1,,,,1,0,,1,,
HND_002360,2011,1,1,,,,1,0,,1,,
HND_002057,2011,1,1,,,,1,0,,0,,
HND_008041,2011,1,1,,,,1,0,,1,,
HND_012086,2011,1,1,,,,1,0,,0,,
HND_011256,2011,1,1,,,,1,0,,0,,
HND_001726,2011,1,1,,,,1,0,,0,,
HND_015655,2011,1,1,,,,1,0,,1,,
HND_001056,2011,1,1,,,,1,0,,0,,
HND_007724,2011,0,0,,,,1,0,,0,,
HND_006027,2011,1,1,,,,1,0,,1,,
HND_004018,2011,1,1,,,,1,0,,1,,
HND_004020,2011,1,1,,,,1,1,,1,,
HND_000391,2011,1,1,,,,1,1,,1,,
HND_016311,2011,1,1,,,,1,1,,1,,
HND_016308,2011,1,1,,,,1,1,,1,,
HND_004155,2011,1,1,,,,1,1,,1,,
HND_002170,2011,1,1,,,,1,1,,1,,
HND_016270,2011,1,1,,,,1,0,,1,,
HND_005940,2011,1,1,,,,1,0,,1,,
HND_004716,2011,1,1,,,,1,0,,1,,
HND_010025,2011,1,1,,,,1,0,,0,,
HND_006271,2011,1,1,,,,1,0,,1,,
HND_001560,2011,1,1,,,,1,0,,0,,
HND_012863,2011,1,1,,,,1,0,,1,,
HND_001958,2011,1,1,,,,1,0,,1,,
HND_015176,2011,1,1,,,,1,0,,1,,
HND_010873,2011,1,1,,,,1,0,,1,,
HND_005635,2011,1,1,,,,1,0,,1,,
HND_013926,2011,1,1,,,,1,0,,0,,
HND_013395,2011,1,1,,,,1,0,,0,,
HND_010230,2011,1,1,,,,1,0,,0,,
HND_002684,2011,1,1,,,,1,1,,1,,
HND_003367,2011,1,1,,,,1,0,,0,,
HND_006288,2011,1,1,,,,1,0,,1,,
HND_009065,2011,1,0,,,,1,0,,1,,
HND_012258,2011,1,1,,,,1,1,,1,,
HND_013388,2011,1,0,,,,1,0,,1,,
HND_008022,2011,1,1,,,,1,0,,1,,
HND_009059,2011,1,1,,,,1,0,,1,,
HND_005578,2011,1,1,,,,1,0,,1,,
HND_015784,2011,1,1,,,,1,0,,1,,
HND_006496,2011,1,1,,,,1,0,,0,,
HND_003738,2011,1,1,,,,1,0,,0,,
HND_002459,2011,,,,,,,0,,0,,
HND_007006,2011,,,,,,,0,,0,,
HND_006526,2011,1,1,,,,1,0,,1,,
HND_012039,2011,1,1,,,,1,0,,0,,
HND_006585,2011,1,1,,,,1,0,,0,,
HND_016707,2011,1,1,,,,1,0,,0,,
HND_002750,2011,1,1,,,,0,0,,0,,
HND_004642,2011,1,1,,,,1,0,,1,,
HND_014642,2011,1,1,,,,1,0,,1,,
HND_016304,2011,1,1,,,,1,0,,1,,
HND_005504,2011,,,,,,,0,,0,,
HND_004708,2011,1,1,,,,1,1,,1,,
HND_010005,2011,1,0,,,,1,0,,0,,
HND_002208,2011,1,0,,,,1,0,,1,,
HND_006766,2011,1,1,,,,1,0,,0,,
HND_006486,2011,1,1,,,,1,0,,0,,
HND_006507,2011,1,1,,,,1,0,,0,,
HND_002227,2011,,,,,,,0,,0,,
HND_006580,2011,,,,,,,0,,0,,
HND_002228,2011,,,,,,,0,,0,,
HND_016741,2011,,,,,,,0,,0,,
HND_016740,2011,,,,,,,0,,0,,
HND_006568,2011,1,1,,,,1,0,,0,,
HND_005818,2011,1,1,,,,1,0,,0,,
HND_006614,2011,1,1,,,,1,0,,0,,
HND_006535,2011,1,1,,,,1,0,,0,,
HND_006534,2011,1,1,,,,0,0,,0,,
HND_006499,2011,1,1,,,,1,0,,0,,
HND_006543,2011,,,,,,,0,,0,,
HND_011458,2011,1,1,,,,1,0,,0,,
HND_000072,2011,,,,,,,0,,0,,
HND_010082,2011,1,1,,,,1,0,,0,,
HND_003975,2011,1,1,,,,1,0,,1,,
HND_005975,2011,1,1,,,,1,0,,1,,
HND_013922,2011,1,1,,,,1,0,,1,,
HND_012725,2011,1,1,,,,1,0,,0,,
HND_012873,2011,1,1,,,,1,0,,1,,
HND_013030,2011,1,1,,,,1,0,,0,,
HND_006506,2011,1,1,,,,1,0,,0,,
HND_006483,2011,,,,,,,0,,0,,
HND_006882,2011,1,1,,,,1,0,,0,,
HND_002475,2011,1,1,,,,1,0,,0,,
HND_006883,2011,1,1,,,,1,0,,0,,
HND_006860,2011,1,1,,,,1,0,,0,,
HND_006847,2011,1,1,,,,1,0,,0,,
HND_006746,2011,1,1,,,,1,0,,0,,
HND_006859,2011,1,1,,,,1,0,,0,,
HND_006900,2011,1,1,,,,1,0,,0,,
HND_006862,2011,1,1,,,,1,0,,0,,
HND_010869,2011,1,1,,,,1,0,,0,,
HND_006745,2011,1,1,,,,1,0,,0,,
HND_003745,2011,,,,,,,0,,0,,
HND_015349,2011,1,0,,,,1,0,,0,,
HND_000123,2011,1,0,,,,0,0,,0,,
HND_010255,2011,1,1,,,,1,0,,1,,
HND_014856,2011,1,1,,,,1,0,,1,,
HND_010254,2011,1,1,,,,1,1,,1,,
HND_010686,2011,1,1,,,,1,0,,1,,
HND_012020,2011,1,1,,,,1,0,,1,,
HND_014045,2011,,,,,,,0,,0,,
HND_001415,2011,1,1,,,,1,0,,1,,
HND_009311,2011,1,0,,,,1,0,,1,,
HND_000273,2011,0,0,,,,1,0,,1,,
HND_011549,2011,1,0,,,,1,0,,1,,
HND_015115,2011,1,1,,,,1,0,,1,,
HND_006287,2011,1,1,,,,1,0,,1,,
HND_006312,2011,1,1,,,,1,0,,1,,
HND_004014,2011,1,1,,,,1,0,,0,,
HND_003028,2011,1,1,,,,1,0,,1,,
HND_006309,2011,1,1,,,,1,0,,1,,
HND_006917,2011,1,1,,,,1,0,,0,,
HND_003984,2011,1,1,,,,1,0,,0,,
HND_013390,2011,1,1,,,,1,0,,1,,
HND_002198,2011,1,1,,,,1,0,,1,,
HND_004016,2011,1,1,,,,1,0,,1,,
HND_003829,2011,1,1,,,,1,1,,1,,
HND_006794,2011,1,1,,,,1,0,,0,,
HND_012060,2011,1,1,,,,1,0,,0,,
HND_002226,2011,1,1,,,,1,1,,1,,
HND_015109,2011,1,1,,,,0,0,,0,,
HND_015753,2011,,,,,,,0,,0,,
HND_002391,2011,1,1,,,,1,0,,0,,
HND_016264,2011,1,1,,,,1,0,,0,,
HND_001746,2011,,,,,,,0,,0,,
HND_001797,2011,,,,,,,0,,0,,
HND_001205,2011,,,,,,,0,,0,,
HND_003280,2011,,,,,,,0,,0,,
HND_003217,2011,,,,,,,0,,0,,
HND_005972,2011,,,,,,,0,,0,,
HND_006388,2011,,,,,,,0,,0,,
HND_009555,2011,1,0,,,,0,0,,0,,
HND_012040,2011,1,1,,,,1,0,,0,,
HND_015800,2011,0,0,,,,0,0,,0,,
HND_001621,2011,1,1,,,,1,0,,0,,
HND_002203,2011,,,,,,,0,,0,,
HND_003990,2011,,0,,,,1,0,,0,,
HND_015780,2011,1,1,,,,1,0,,1,,
HND_003720,2011,1,1,,,,1,0,,1,,
HND_015442,2011,0,0,,,,1,0,,0,,
HND_011730,2011,1,1,,,,1,0,,1,,
HND_003175,2011,,,,,,,0,,0,,
HND_002658,2011,,,,,,,0,,0,,
HND_006613,2011,1,1,,,,1,0,,0,,
HND_001864,2011,1,0,,,,1,0,,1,,
HND_001334,2011,,,,,,,0,,0,,
HND_002646,2011,1,1,,,,1,0,,1,,
HND_013375,2011,1,1,,,,1,0,,1,,
HND_008033,2011,1,1,,,,1,0,,1,,
HND_015034,2011,1,1,,,,1,0,,1,,
HND_015124,2011,1,1,,,,1,0,,0,,
HND_003589,2011,0,0,,,,0,0,,0,,
HND_016416,2011,,,,,,,0,,0,,
HND_013028,2011,,,,,,,0,,0,,
HND_002466,2011,,,,,,,0,,0,,
